frame,timestamp,camera,class,local_id,confidence,x1,y1,x2,y2
1446,48.25,NL,player,1213,0.57,605,24,695,205
1446,48.25,NL,player,1694,0.54,338,13,406,115
1446,48.25,NL,player,1646,0.49,2,417,78,556
1447,48.28,NL,player,193,0.82,1585,0,1745,227
1447,48.28,NL,player,619,0.9,1231,51,1327,246
1447,48.28,NL,player,900,0.8,403,74,519,265
1447,48.28,NL,player,1289,0.89,742,210,866,460
1447,48.28,NL,player,437,0.8,365,140,480,324
1447,48.28,NL,player,1529,0.6,48,286,158,404
1447,48.28,NL,player,1533,0.86,904,63,992,299
1447,48.28,NL,player,1547,0.76,554,53,660,247
1447,48.28,NL,player,1394,0.8,776,0,869,161
1447,48.28,NL,player,1563,0.84,187,139,303,306
1447,48.28,NL,player,1213,0.57,601,24,694,206
1447,48.28,NL,player,1694,0.53,339,12,407,115
1447,48.28,NL,player,1681,0.56,887,0,975,109
1447,48.28,NL,player,1646,0.55,1,414,79,556
1448,48.31,NL,player,193,0.82,1585,0,1745,227
1448,48.31,NL,player,619,0.89,1229,50,1326,246
1448,48.31,NL,player,900,0.78,397,74,512,265
1448,48.31,NL,player,1289,0.9,736,211,864,461
1448,48.31,NL,player,437,0.8,364,143,480,329
1448,48.31,NL,player,1529,0.59,48,285,158,404
1448,48.31,NL,player,1533,0.86,904,63,992,299
1448,48.31,NL,player,1394,0.8,776,0,869,161
1448,48.31,NL,player,1563,0.83,187,139,303,306
1448,48.31,NL,player,1213,0.62,582,35,687,237
1448,48.31,NL,player,1694,0.5,339,10,408,115
1448,48.31,NL,player,1681,0.6,885,0,974,110
1448,48.31,NL,player,1646,0.53,0,414,79,556
1449,48.35,NL,player,193,0.82,1585,0,1745,227
1449,48.35,NL,player,619,0.9,1228,50,1324,246
1449,48.35,NL,player,900,0.79,393,74,507,264
1449,48.35,NL,player,1289,0.89,731,212,860,461
1449,48.35,NL,player,437,0.81,362,145,479,332
1449,48.35,NL,player,1529,0.59,47,285,158,404
1449,48.35,NL,player,1533,0.85,904,62,991,299
1449,48.35,NL,player,1547,0.8,561,54,673,256
1449,48.35,NL,player,1394,0.81,776,0,869,161
1449,48.35,NL,player,1563,0.84,187,139,303,306
1449,48.35,NL,player,1694,0.51,339,8,410,116
1449,48.35,NL,player,1681,0.54,882,0,974,114
1449,48.35,NL,player,1646,0.49,0,413,79,557
1450,48.38,NL,player,193,0.82,1585,0,1745,227
1450,48.38,NL,player,619,0.9,1228,50,1325,246
1450,48.38,NL,player,900,0.82,392,74,504,264
1450,48.38,NL,player,1289,0.86,722,212,853,460
1450,48.38,NL,player,437,0.83,360,148,479,337
1450,48.38,NL,player,1529,0.6,47,286,157,404
1450,48.38,NL,player,1533,0.85,904,61,991,299
1450,48.38,NL,player,1547,0.83,561,52,676,260
1450,48.38,NL,player,1394,0.82,776,0,869,161
1450,48.38,NL,player,1563,0.84,187,139,303,306
1450,48.38,NL,player,1694,0.51,340,7,411,116
1450,48.38,NL,player,1681,0.65,880,0,973,117
1450,48.38,NL,player,1646,0.47,0,414,79,558
1451,48.42,NL,player,193,0.82,1585,0,1745,227
1451,48.42,NL,player,619,0.91,1229,50,1325,247
1451,48.42,NL,player,900,0.79,392,75,501,264
1451,48.42,NL,player,1289,0.87,714,213,846,461
1451,48.42,NL,player,437,0.83,357,149,477,340
1451,48.42,NL,player,1529,0.6,47,286,157,404
1451,48.42,NL,player,1533,0.85,904,60,991,299
1451,48.42,NL,player,1547,0.76,554,56,667,261
1451,48.42,NL,player,1394,0.82,776,0,869,161
1451,48.42,NL,player,1563,0.84,187,138,303,306
1451,48.42,NL,player,1694,0.5,339,7,410,117
1451,48.42,NL,player,1681,0.71,877,0,975,125
1452,48.45,NL,player,193,0.82,1585,0,1745,227
1452,48.45,NL,player,619,0.91,1230,49,1326,247
1452,48.45,NL,player,900,0.76,393,77,500,265
1452,48.45,NL,player,1289,0.88,706,212,838,458
1452,48.45,NL,player,437,0.84,356,151,477,342
1452,48.45,NL,player,1529,0.6,47,286,157,404
1452,48.45,NL,player,1533,0.85,905,59,990,299
1452,48.45,NL,player,1547,0.73,549,56,658,256
1452,48.45,NL,player,1394,0.82,776,0,869,161
1452,48.45,NL,player,1563,0.84,187,138,304,306
1452,48.45,NL,player,1694,0.46,338,7,409,117
1452,48.45,NL,player,1681,0.7,875,0,975,129
1453,48.48,NL,player,193,0.82,1585,0,1746,227
1453,48.48,NL,player,619,0.9,1230,49,1326,246
1453,48.48,NL,player,900,0.67,398,83,499,265
1453,48.48,NL,player,1289,0.86,696,213,826,455
1453,48.48,NL,player,437,0.83,354,153,474,345
1453,48.48,NL,player,1529,0.61,49,286,159,403
1453,48.48,NL,player,1533,0.85,904,59,990,299
1453,48.48,NL,player,1547,0.74,545,55,657,261
1453,48.48,NL,player,1394,0.81,776,0,869,161
1453,48.48,NL,player,1563,0.85,187,138,304,306
1453,48.48,NL,player,1681,0.69,877,0,973,125
1453,48.48,NL,player,1646,0.5,0,414,79,558
1454,48.52,NL,player,193,0.82,1585,0,1746,228
1454,48.52,NL,player,619,0.91,1231,49,1326,246
1454,48.52,NL,player,900,0.8,399,85,497,264
1454,48.52,NL,player,1289,0.84,689,214,817,454
1454,48.52,NL,player,437,0.83,352,156,473,347
1454,48.52,NL,player,1529,0.61,49,286,159,403
1454,48.52,NL,player,1533,0.85,903,58,988,299
1454,48.52,NL,player,1547,0.79,542,46,658,263
1454,48.52,NL,player,1394,0.82,776,0,869,161
1454,48.52,NL,player,1563,0.85,188,137,304,305
1454,48.52,NL,player,1661,0.47,424,1,474,78
1454,48.52,NL,player,1684,0.46,297,61,371,156
1454,48.52,NL,player,1681,0.72,879,0,971,119
1454,48.52,NL,player,1646,0.5,0,414,79,557
1455,48.55,NL,player,193,0.83,1585,0,1746,228
1455,48.55,NL,player,619,0.91,1231,48,1326,246
1455,48.55,NL,player,900,0.8,401,90,494,263
1455,48.55,NL,player,1289,0.87,680,214,807,454
1455,48.55,NL,player,437,0.84,350,157,473,349
1455,48.55,NL,player,1529,0.61,50,286,160,403
1455,48.55,NL,player,1533,0.85,902,58,987,300
1455,48.55,NL,player,1547,0.81,543,53,658,267
1455,48.55,NL,player,1394,0.82,776,0,869,161
1455,48.55,NL,player,1563,0.85,188,137,304,305
1455,48.55,NL,player,1681,0.74,880,0,970,116
1456,48.58,NL,player,193,0.82,1585,0,1746,228
1456,48.58,NL,player,619,0.91,1231,46,1327,246
1456,48.58,NL,player,900,0.83,402,94,492,263
1456,48.58,NL,player,1289,0.88,672,215,799,458
1456,48.58,NL,player,437,0.86,350,159,474,351
1456,48.58,NL,player,1529,0.6,49,286,160,403
1456,48.58,NL,player,1533,0.84,902,58,987,300
1456,48.58,NL,player,1394,0.83,776,0,869,161
1456,48.58,NL,player,1563,0.85,188,137,304,305
1456,48.58,NL,player,1681,0.74,881,0,970,116
1457,48.62,NL,player,193,0.82,1585,0,1746,228
1457,48.62,NL,player,619,0.91,1231,45,1326,246
1457,48.62,NL,player,900,0.79,399,87,493,264
1457,48.62,NL,player,1289,0.87,667,216,794,462
1457,48.62,NL,player,437,0.85,349,161,473,351
1457,48.62,NL,player,1529,0.61,49,286,160,403
1457,48.62,NL,player,1533,0.85,901,58,986,300
1457,48.62,NL,player,1394,0.83,776,0,869,161
1457,48.62,NL,player,1563,0.86,187,136,304,305
1457,48.62,NL,player,1661,0.46,423,1,475,80
1457,48.62,NL,player,1681,0.79,881,0,970,115
1457,48.62,NL,player,1213,0.8,540,39,659,271
1458,48.65,NL,player,193,0.82,1585,0,1746,228
1458,48.65,NL,player,619,0.91,1232,46,1326,246
1458,48.65,NL,player,900,0.77,395,80,492,265
1458,48.65,NL,player,1289,0.84,664,217,789,457
1458,48.65,NL,player,437,0.87,347,163,473,353
1458,48.65,NL,player,1529,0.61,49,286,160,403
1458,48.65,NL,player,1533,0.86,900,58,985,299
1458,48.65,NL,player,1394,0.83,776,0,869,161
1458,48.65,NL,player,1563,0.86,187,136,304,305
1458,48.65,NL,player,1661,0.54,422,1,475,83
1458,48.65,NL,player,1681,0.78,883,0,970,114
1458,48.65,NL,player,1213,0.83,538,33,658,268
1459,48.68,NL,player,193,0.82,1585,0,1746,228
1459,48.68,NL,player,619,0.91,1231,47,1325,246
1459,48.68,NL,player,900,0.84,394,78,491,265
1459,48.68,NL,player,1289,0.87,660,218,788,467
1459,48.68,NL,player,437,0.9,343,166,470,355
1459,48.68,NL,player,1529,0.6,49,286,160,403
1459,48.68,NL,player,1533,0.85,900,58,985,299
1459,48.68,NL,player,1394,0.84,775,0,869,161
1459,48.68,NL,player,1563,0.86,187,136,304,305
1459,48.68,NL,player,1661,0.56,423,1,475,81
1459,48.68,NL,player,1681,0.78,884,0,970,113
1459,48.68,NL,player,1213,0.86,540,31,656,259
1460,48.72,NL,player,193,0.83,1585,0,1746,228
1460,48.72,NL,player,619,0.9,1230,47,1324,246
1460,48.72,NL,player,900,0.83,393,77,491,266
1460,48.72,NL,player,1289,0.87,656,219,787,471
1460,48.72,NL,player,437,0.89,339,167,467,357
1460,48.72,NL,player,1529,0.61,49,286,160,404
1460,48.72,NL,player,1533,0.85,899,58,984,299
1460,48.72,NL,player,1394,0.84,775,0,869,161
1460,48.72,NL,player,1563,0.87,187,135,304,305
1460,48.72,NL,player,1661,0.52,423,1,475,80
1460,48.72,NL,player,1681,0.77,885,0,971,113
1460,48.72,NL,player,1213,0.85,541,32,652,249
1461,48.75,NL,player,193,0.82,1585,0,1746,228
1461,48.75,NL,player,619,0.89,1227,47,1322,246
1461,48.75,NL,player,900,0.84,392,78,491,267
1461,48.75,NL,player,1289,0.88,653,220,785,472
1461,48.75,NL,player,437,0.88,335,168,463,358
1461,48.75,NL,player,1529,0.62,48,286,160,404
1461,48.75,NL,player,1533,0.86,899,57,984,299
1461,48.75,NL,player,1394,0.84,774,0,868,161
1461,48.75,NL,player,1563,0.87,187,135,304,305
1461,48.75,NL,player,1661,0.5,423,1,474,78
1461,48.75,NL,player,1681,0.77,885,0,971,114
1461,48.75,NL,player,1213,0.79,540,36,647,245
1462,48.78,NL,player,193,0.82,1585,0,1746,228
1462,48.78,NL,player,619,0.86,1225,47,1320,246
1462,48.78,NL,player,900,0.84,393,79,490,266
1462,48.78,NL,player,1289,0.86,651,221,784,474
1462,48.78,NL,player,437,0.87,331,169,458,358
1462,48.78,NL,player,1529,0.62,48,286,160,403
1462,48.78,NL,player,1533,0.86,899,56,984,299
1462,48.78,NL,player,1394,0.83,774,0,868,161
1462,48.78,NL,player,1563,0.87,187,134,304,305
1462,48.78,NL,player,1681,0.74,887,0,972,113
1462,48.78,NL,player,1213,0.72,535,41,640,245
1463,48.82,NL,player,193,0.82,1585,0,1746,228
1463,48.82,NL,player,619,0.9,1229,47,1324,246
1463,48.82,NL,player,900,0.85,393,80,490,265
1463,48.82,NL,player,1289,0.86,647,223,781,475
1463,48.82,NL,player,437,0.87,326,172,452,358
1463,48.82,NL,player,1529,0.62,48,286,160,403
1463,48.82,NL,player,1533,0.85,899,56,983,297
1463,48.82,NL,player,1394,0.83,774,0,868,161
1463,48.82,NL,player,1563,0.88,187,134,304,305
1463,48.82,NL,player,1681,0.69,890,0,970,108
1463,48.82,NL,player,1213,0.69,533,53,633,247
1464,48.85,NL,player,193,0.82,1585,0,1746,228
1464,48.85,NL,player,619,0.87,1232,47,1326,246
1464,48.85,NL,player,900,0.83,393,79,490,263
1464,48.85,NL,player,1289,0.88,642,225,778,474
1464,48.85,NL,player,437,0.86,320,173,447,363
1464,48.85,NL,player,1529,0.61,48,286,160,403
1464,48.85,NL,player,1533,0.84,899,56,982,294
1464,48.85,NL,player,1394,0.83,774,0,869,161
1464,48.85,NL,player,1563,0.87,187,134,304,305
1464,48.85,NL,player,1661,0.48,422,0,471,70
1464,48.85,NL,player,1681,0.63,891,0,970,105
1464,48.85,NL,player,1213,0.73,529,52,633,254
1465,48.88,NL,player,193,0.82,1585,0,1746,228
1465,48.88,NL,player,619,0.8,1234,47,1327,246
1465,48.88,NL,player,900,0.84,393,79,490,262
1465,48.88,NL,player,1289,0.89,638,226,776,474
1465,48.88,NL,player,437,0.85,312,175,440,370
1465,48.88,NL,player,1529,0.6,49,286,160,403
1465,48.88,NL,player,1533,0.83,899,56,981,292
1465,48.88,NL,player,1394,0.83,774,0,869,161
1465,48.88,NL,player,1563,0.87,188,134,304,305
1465,48.88,NL,player,1681,0.63,893,0,968,100
1465,48.88,NL,player,1213,0.8,527,52,629,251
1466,48.92,NL,player,193,0.82,1585,0,1746,228
1466,48.92,NL,player,619,0.84,1233,47,1325,246
1466,48.92,NL,player,900,0.84,393,77,490,259
1466,48.92,NL,player,1289,0.89,634,226,775,474
1466,48.92,NL,player,437,0.86,307,178,436,378
1466,48.92,NL,player,1529,0.61,49,286,160,403
1466,48.92,NL,player,1533,0.83,896,55,977,289
1466,48.92,NL,player,1394,0.84,774,0,869,161
1466,48.92,NL,player,1563,0.88,188,134,304,305
1466,48.92,NL,player,1681,0.74,893,0,968,99
1466,48.92,NL,player,1213,0.81,523,52,626,254
1467,48.95,NL,player,193,0.82,1585,0,1746,228
1467,48.95,NL,player,619,0.88,1234,47,1326,246
1467,48.95,NL,player,900,0.84,393,76,490,257
1467,48.95,NL,player,1289,0.88,624,226,769,475
1467,48.95,NL,player,437,0.85,304,181,434,386
1467,48.95,NL,player,1529,0.6,49,286,160,403
1467,48.95,NL,player,1533,0.84,896,54,979,292
1467,48.95,NL,player,1394,0.84,775,0,869,161
1467,48.95,NL,player,1563,0.88,188,133,304,305
1467,48.95,NL,player,1681,0.69,893,0,970,101
1467,48.95,NL,player,1213,0.82,519,55,619,248
1468,48.98,NL,player,193,0.82,1585,0,1746,228
1468,48.98,NL,player,619,0.88,1234,47,1325,247
1468,48.98,NL,player,900,0.83,393,73,492,255
1468,48.98,NL,player,1289,0.87,615,225,763,475
1468,48.98,NL,player,437,0.84,302,183,433,392
1468,48.98,NL,player,1529,0.6,49,286,160,403
1468,48.98,NL,player,1533,0.86,897,52,982,294
1468,48.98,NL,player,1394,0.83,775,0,869,160
1468,48.98,NL,player,1563,0.88,188,133,304,305
1468,48.98,NL,player,1681,0.7,891,0,971,104
1468,48.98,NL,player,1213,0.79,513,59,612,244
1469,49.02,NL,player,193,0.83,1585,0,1746,228
1469,49.02,NL,player,619,0.88,1229,47,1322,247
1469,49.02,NL,player,900,0.83,394,73,493,254
1469,49.02,NL,player,1289,0.87,607,225,757,475
1469,49.02,NL,player,437,0.85,301,187,432,397
1469,49.02,NL,player,1529,0.61,49,286,160,403
1469,49.02,NL,player,1533,0.85,898,49,984,291
1469,49.02,NL,player,1394,0.83,775,0,869,160
1469,49.02,NL,player,1563,0.87,188,133,304,305
1469,49.02,NL,player,1681,0.67,891,0,972,106
1469,49.02,NL,player,1213,0.85,505,47,611,243
1470,49.05,NL,player,193,0.83,1585,0,1746,228
1470,49.05,NL,player,619,0.9,1227,46,1321,247
1470,49.05,NL,player,900,0.84,394,72,495,254
1470,49.05,NL,player,1289,0.88,600,225,751,476
1470,49.05,NL,player,437,0.85,302,191,430,400
1470,49.05,NL,player,1529,0.59,49,286,161,403
1470,49.05,NL,player,1533,0.86,900,47,985,283
1470,49.05,NL,player,1394,0.83,775,0,869,161
1470,49.05,NL,player,1563,0.86,187,133,303,305
1470,49.05,NL,player,1681,0.66,890,0,974,112
1470,49.05,NL,player,1213,0.87,502,43,610,240
1471,49.08,NL,player,193,0.83,1585,0,1746,228
1471,49.08,NL,player,619,0.9,1228,46,1322,247
1471,49.08,NL,player,900,0.84,395,72,496,252
1471,49.08,NL,player,1289,0.87,595,224,745,476
1471,49.08,NL,player,437,0.86,301,194,428,404
1471,49.08,NL,player,1529,0.6,50,286,161,403
1471,49.08,NL,player,1533,0.87,902,47,989,279
1471,49.08,NL,player,1394,0.83,775,0,870,161
1471,49.08,NL,player,1563,0.85,187,133,303,305
1471,49.08,NL,player,1681,0.66,889,0,977,118
1471,49.08,NL,player,1213,0.74,501,41,611,237
1472,49.12,NL,player,193,0.83,1585,0,1746,228
1472,49.12,NL,player,619,0.9,1228,46,1323,247
1472,49.12,NL,player,900,0.81,395,72,498,251
1472,49.12,NL,player,1289,0.85,589,225,738,476
1472,49.12,NL,player,437,0.86,300,197,428,408
1472,49.12,NL,player,1529,0.59,49,286,161,403
1472,49.12,NL,player,1533,0.88,903,46,992,277
1472,49.12,NL,player,1394,0.82,775,0,870,161
1472,49.12,NL,player,1563,0.85,187,133,303,305
1472,49.12,NL,player,1681,0.61,889,0,979,122
1472,49.12,NL,player,1213,0.86,499,41,610,236
1473,49.15,NL,player,193,0.83,1585,0,1746,228
1473,49.15,NL,player,619,0.9,1228,46,1323,247
1473,49.15,NL,player,900,0.81,395,72,499,250
1473,49.15,NL,player,1289,0.83,579,224,726,475
1473,49.15,NL,player,437,0.85,299,200,425,408
1473,49.15,NL,player,1529,0.59,48,286,160,404
1473,49.15,NL,player,1533,0.89,904,46,995,277
1473,49.15,NL,player,1394,0.82,775,0,870,161
1473,49.15,NL,player,1563,0.83,186,133,302,305
1473,49.15,NL,player,1681,0.69,890,0,980,124
1473,49.15,NL,player,1213,0.78,497,43,609,234
1474,49.18,NL,player,193,0.83,1585,0,1746,228
1474,49.18,NL,player,619,0.91,1229,46,1323,246
1474,49.18,NL,player,900,0.82,394,71,501,252
1474,49.18,NL,player,1289,0.86,575,225,719,474
1474,49.18,NL,player,437,0.84,297,201,421,408
1474,49.18,NL,player,1529,0.6,48,286,160,404
1474,49.18,NL,player,1533,0.88,904,46,999,277
1474,49.18,NL,player,1394,0.82,775,0,870,161
1474,49.18,NL,player,1563,0.82,185,133,300,305
1474,49.18,NL,player,1681,0.67,892,0,981,124
1474,49.18,NL,player,1213,0.54,480,42,588,231
1475,49.22,NL,player,193,0.83,1585,0,1746,228
1475,49.22,NL,player,619,0.91,1229,46,1324,246
1475,49.22,NL,player,900,0.81,393,70,501,252
1475,49.22,NL,player,1289,0.85,568,222,711,473
1475,49.22,NL,player,437,0.85,295,203,418,408
1475,49.22,NL,player,1529,0.6,47,286,159,404
1475,49.22,NL,player,1533,0.87,904,46,1002,277
1475,49.22,NL,player,1394,0.82,775,0,870,161
1475,49.22,NL,player,1563,0.83,184,133,298,305
1475,49.22,NL,player,1681,0.64,894,0,984,124
1475,49.22,NL,player,1213,0.59,475,42,580,228
1475,49.22,NL,player,1719,0.65,546,69,621,233
1476,49.25,NL,player,193,0.83,1585,0,1746,228
1476,49.25,NL,player,619,0.91,1230,44,1325,246
1476,49.25,NL,player,900,0.8,391,68,501,252
1476,49.25,NL,player,1289,0.84,565,221,707,472
1476,49.25,NL,player,437,0.86,293,205,414,409
1476,49.25,NL,player,1529,0.6,49,286,161,404
1476,49.25,NL,player,1533,0.86,905,47,1006,277
1476,49.25,NL,player,1394,0.82,774,0,869,161
1476,49.25,NL,player,1563,0.83,183,133,296,305
1476,49.25,NL,player,1681,0.63,895,0,986,126
1476,49.25,NL,player,1213,0.71,474,42,575,227
1476,49.25,NL,player,1719,0.76,545,68,619,231
1477,49.28,NL,player,193,0.83,1585,0,1746,227
1477,49.28,NL,player,619,0.9,1230,43,1325,246
1477,49.28,NL,player,900,0.79,390,67,500,252
1477,49.28,NL,player,1289,0.85,562,219,703,472
1477,49.28,NL,player,437,0.84,290,207,410,409
1477,49.28,NL,player,1529,0.6,50,286,162,403
1477,49.28,NL,player,1533,0.5,900,46,1003,276
1477,49.28,NL,player,1394,0.81,774,0,869,161
1477,49.28,NL,player,1563,0.83,183,133,296,305
1477,49.28,NL,player,1681,0.58,897,0,987,124
1477,49.28,NL,player,1213,0.63,476,43,574,227
1477,49.28,NL,player,1719,0.73,544,69,618,231
1478,49.32,NL,player,193,0.83,1585,0,1746,227
1478,49.32,NL,player,619,0.91,1230,43,1324,246
1478,49.32,NL,player,900,0.8,388,65,500,252
1478,49.32,NL,player,1289,0.85,561,222,699,471
1478,49.32,NL,player,437,0.8,286,210,405,409
1478,49.32,NL,player,1529,0.6,49,286,161,403
1478,49.32,NL,player,1533,0.62,903,48,1008,276
1478,49.32,NL,player,1394,0.81,774,0,869,161
1478,49.32,NL,player,1563,0.84,183,132,295,305
1478,49.32,NL,player,1548,0.46,219,34,324,160
1478,49.32,NL,player,1213,0.63,480,44,575,229
1478,49.32,NL,player,1719,0.81,544,70,619,233
1479,49.35,NL,player,193,0.83,1585,0,1746,227
1479,49.35,NL,player,619,0.91,1230,45,1323,246
1479,49.35,NL,player,900,0.8,386,63,499,252
1479,49.35,NL,player,1289,0.87,560,225,696,472
1479,49.35,NL,player,437,0.85,282,211,402,409
1479,49.35,NL,player,1529,0.6,51,286,162,402
1479,49.35,NL,player,1533,0.58,898,48,1005,277
1479,49.35,NL,player,1394,0.81,774,0,869,161
1479,49.35,NL,player,1563,0.84,183,132,294,305
1479,49.35,NL,player,1548,0.49,220,34,324,161
1479,49.35,NL,player,1213,0.61,484,44,577,230
1479,49.35,NL,player,1719,0.69,544,70,621,236
1480,49.38,NL,player,193,0.83,1585,0,1746,227
1480,49.38,NL,player,619,0.91,1229,46,1322,246
1480,49.38,NL,player,900,0.77,385,63,499,252
1480,49.38,NL,player,1289,0.89,559,229,694,472
1480,49.38,NL,player,437,0.86,279,212,401,411
1480,49.38,NL,player,1529,0.6,52,286,162,401
1480,49.38,NL,player,1533,0.54,901,48,1010,276
1480,49.38,NL,player,1394,0.8,774,0,869,161
1480,49.38,NL,player,1563,0.85,183,132,293,305
1480,49.38,NL,player,1548,0.57,220,34,325,163
1480,49.38,NL,player,1213,0.54,485,44,575,231
1480,49.38,NL,player,1719,0.83,550,71,640,262
1480,49.38,NL,player,1723,0.52,905,0,1031,188
1481,49.42,NL,player,193,0.83,1585,0,1746,227
1481,49.42,NL,player,619,0.89,1226,46,1320,246
1481,49.42,NL,player,900,0.74,386,63,499,251
1481,49.42,NL,player,1289,0.88,557,230,693,473
1481,49.42,NL,player,437,0.86,278,214,400,412
1481,49.42,NL,player,1529,0.62,51,286,162,402
1481,49.42,NL,player,1533,0.52,901,48,1013,277
1481,49.42,NL,player,1394,0.8,774,0,869,161
1481,49.42,NL,player,1563,0.84,183,132,292,305
1481,49.42,NL,player,1548,0.59,220,34,325,163
1481,49.42,NL,player,1719,0.82,553,72,648,271
1481,49.42,NL,player,1723,0.58,907,0,1033,187
1482,49.45,NL,player,193,0.83,1585,0,1746,227
1482,49.45,NL,player,619,0.89,1224,45,1319,246
1482,49.45,NL,player,900,0.69,387,63,499,250
1482,49.45,NL,player,1289,0.88,555,231,692,474
1482,49.45,NL,player,437,0.85,277,218,401,417
1482,49.45,NL,player,1529,0.6,50,287,162,402
1482,49.45,NL,player,1533,0.5,893,49,1004,277
1482,49.45,NL,player,1394,0.8,774,0,869,160
1482,49.45,NL,player,1563,0.83,183,132,292,305
1482,49.45,NL,player,1548,0.58,220,34,325,164
1482,49.45,NL,player,1719,0.81,551,72,649,273
1482,49.45,NL,player,1723,0.69,908,0,1035,186
1483,49.48,NL,player,193,0.83,1585,0,1746,227
1483,49.48,NL,player,619,0.89,1221,45,1317,246
1483,49.48,NL,player,900,0.73,387,62,499,251
1483,49.48,NL,player,1289,0.9,553,231,691,474
1483,49.48,NL,player,437,0.83,277,223,401,422
1483,49.48,NL,player,1529,0.59,50,287,161,403
1483,49.48,NL,player,1533,0.58,886,48,995,278
1483,49.48,NL,player,1394,0.8,774,0,869,160
1483,49.48,NL,player,1563,0.81,184,132,292,305
1483,49.48,NL,player,1548,0.63,220,34,326,165
1483,49.48,NL,player,1213,0.67,490,45,580,235
1483,49.48,NL,player,1719,0.84,553,73,654,277
1483,49.48,NL,player,1723,0.73,906,0,1035,190
1484,49.52,NL,player,193,0.83,1585,0,1746,228
1484,49.52,NL,player,619,0.89,1227,45,1322,247
1484,49.52,NL,player,900,0.72,387,62,499,250
1484,49.52,NL,player,1289,0.89,550,231,690,475
1484,49.52,NL,player,437,0.61,271,226,400,431
1484,49.52,NL,player,1529,0.57,49,287,161,403
1484,49.52,NL,player,1533,0.55,883,48,990,277
1484,49.52,NL,player,1394,0.8,774,0,869,160
1484,49.52,NL,player,1563,0.73,185,132,293,305
1484,49.52,NL,player,1548,0.65,220,34,325,166
1484,49.52,NL,player,1213,0.76,491,45,582,235
1484,49.52,NL,player,1719,0.83,556,75,658,279
1484,49.52,NL,player,1723,0.73,900,0,1034,197
1485,49.55,NL,player,193,0.83,1585,0,1746,228
1485,49.55,NL,player,619,0.89,1230,45,1324,247
1485,49.55,NL,player,900,0.72,389,61,500,249
1485,49.55,NL,player,1289,0.9,546,232,688,476
1485,49.55,NL,player,437,0.68,266,229,399,437
1485,49.55,NL,player,1529,0.56,49,287,161,403
1485,49.55,NL,player,1533,0.53,888,47,995,277
1485,49.55,NL,player,1394,0.81,774,0,869,160
1485,49.55,NL,player,1563,0.72,184,132,291,305
1485,49.55,NL,player,1548,0.61,221,34,325,166
1485,49.55,NL,player,1213,0.78,490,45,581,234
1485,49.55,NL,player,1719,0.79,556,76,659,280
1485,49.55,NL,player,1723,0.57,890,0,1026,204
1486,49.58,NL,player,193,0.83,1585,0,1746,228
1486,49.58,NL,player,619,0.85,1231,45,1324,247
1486,49.58,NL,player,900,0.65,390,61,499,246
1486,49.58,NL,player,1289,0.9,542,232,686,477
1486,49.58,NL,player,437,0.62,218,168,397,445
1486,49.58,NL,player,1529,0.55,49,286,162,403
1486,49.58,NL,player,1533,0.63,896,47,1005,277
1486,49.58,NL,player,1394,0.81,774,0,869,160
1486,49.58,NL,player,1548,0.62,220,34,325,168
1486,49.58,NL,player,1213,0.76,488,44,579,232
1486,49.58,NL,player,1719,0.84,559,77,662,280
1486,49.58,NL,player,1723,0.62,886,0,1032,222
1487,49.62,NL,player,193,0.83,1585,0,1746,228
1487,49.62,NL,player,619,0.78,1232,45,1324,246
1487,49.62,NL,player,900,0.71,392,61,500,247
1487,49.62,NL,player,1289,0.89,537,232,681,476
1487,49.62,NL,player,437,0.67,200,147,397,450
1487,49.62,NL,player,1529,0.58,49,286,161,403
1487,49.62,NL,player,1533,0.85,897,47,1008,277
1487,49.62,NL,player,1394,0.81,773,0,869,160
1487,49.62,NL,player,1548,0.61,220,35,324,169
1487,49.62,NL,player,1213,0.79,486,44,578,231
1487,49.62,NL,player,1719,0.83,561,78,664,279
1488,49.65,NL,player,193,0.83,1585,0,1746,228
1488,49.65,NL,player,619,0.88,1232,44,1323,247
1488,49.65,NL,player,900,0.74,393,62,501,248
1488,49.65,NL,player,1289,0.87,532,231,678,475
1488,49.65,NL,player,437,0.57,190,137,399,457
1488,49.65,NL,player,1529,0.59,48,286,161,403
1488,49.65,NL,player,1533,0.87,896,47,1007,277
1488,49.65,NL,player,1394,0.79,773,0,869,160
1488,49.65,NL,player,1548,0.6,220,35,324,169
1488,49.65,NL,player,1681,0.55,900,0,994,127
1488,49.65,NL,player,1213,0.83,485,44,578,232
1488,49.65,NL,player,1719,0.84,562,79,665,279
1489,49.68,NL,player,193,0.83,1585,0,1746,228
1489,49.68,NL,player,619,0.88,1232,44,1323,247
1489,49.68,NL,player,900,0.76,394,62,502,249
1489,49.68,NL,player,1289,0.86,526,232,672,475
1489,49.68,NL,player,437,0.58,186,134,401,463
1489,49.68,NL,player,1529,0.59,48,286,160,403
1489,49.68,NL,player,1533,0.88,895,47,1007,277
1489,49.68,NL,player,1394,0.78,773,0,869,161
1489,49.68,NL,player,1563,0.56,189,131,277,272
1489,49.68,NL,player,1548,0.6,221,34,324,168
1489,49.68,NL,player,1681,0.61,900,0,991,123
1489,49.68,NL,player,1213,0.85,484,44,579,233
1489,49.68,NL,player,1719,0.85,563,79,666,279
1490,49.72,NL,player,193,0.83,1585,0,1746,228
