frame,timestamp,camera,class,local_id,confidence,x1,y1,x2,y2,global_id
1653,55.16,NL,player,1563,0.84,184,130,301,305,-1
1653,55.16,NL,player,1213,0.9,548,29,647,225,-1
1653,55.16,NL,player,1813,0.5,0,433,82,554,-1
1653,55.16,NL,player,1830,0.45,242,48,331,163,-1
1653,55.16,NL,player,1773,0.54,215,117,303,228,-1
1653,55.16,NL,player,1533,0.89,910,6,1010,271,20
1653,55.16,NL,player,1719,0.65,802,0,850,90,-1
1654,55.19,NL,player,193,0.81,1585,1,1745,228,-1
1654,55.19,NL,player,619,0.88,1164,40,1288,247,1
1654,55.19,NL,player,900,0.83,452,57,540,254,8
1654,55.19,NL,player,1289,0.89,1070,347,1241,622,13
1654,55.19,NL,player,437,0.88,419,161,535,381,24
1654,55.19,NL,player,1529,0.64,49,285,160,403,-1
1654,55.19,NL,player,1563,0.84,184,131,301,305,-1
1654,55.19,NL,player,1213,0.9,547,29,647,225,-1
1654,55.19,NL,player,1813,0.52,0,433,82,554,-1
1654,55.19,NL,player,1830,0.49,240,44,332,162,-1
1654,55.19,NL,player,1773,0.55,215,117,303,228,-1
1654,55.19,NL,player,1533,0.89,909,6,1010,271,20
1654,55.19,NL,player,1719,0.69,799,0,848,91,-1
1655,55.22,NL,player,193,0.81,1585,1,1745,228,-1
1655,55.22,NL,player,619,0.89,1166,40,1287,247,1
1655,55.22,NL,player,900,0.82,452,57,540,254,8
1655,55.22,NL,player,1289,0.9,1068,349,1240,622,13
1655,55.22,NL,player,437,0.88,421,163,536,382,24
1655,55.22,NL,player,1529,0.63,50,284,161,403,-1
1655,55.22,NL,player,1563,0.84,184,131,301,305,-1
1655,55.22,NL,player,1213,0.9,546,29,647,225,-1
1655,55.22,NL,player,1813,0.53,0,433,82,554,-1
1655,55.22,NL,player,1830,0.5,239,42,331,162,-1
1655,55.22,NL,player,1773,0.55,215,116,303,228,-1
1655,55.22,NL,player,1533,0.88,910,6,1011,272,20
1655,55.22,NL,player,1719,0.75,797,0,846,87,-1
1656,55.26,NL,player,193,0.81,1585,1,1745,228,-1
1656,55.26,NL,player,619,0.89,1167,41,1285,248,1
1656,55.26,NL,player,900,0.82,453,57,541,252,8
1656,55.26,NL,player,1289,0.91,1064,351,1235,621,13
1656,55.26,NL,player,437,0.88,422,165,537,385,24
1656,55.26,NL,player,1529,0.63,50,284,161,403,-1
1656,55.26,NL,player,1563,0.85,184,131,302,306,-1
1656,55.26,NL,player,1213,0.9,545,30,648,225,-1
1656,55.26,NL,player,1813,0.53,0,433,82,554,-1
1656,55.26,NL,player,1830,0.5,241,46,330,162,-1
1656,55.26,NL,player,1773,0.54,215,115,304,228,-1
1656,55.26,NL,player,1533,0.88,910,6,1011,272,20
1656,55.26,NL,player,1719,0.64,794,0,843,84,-1
1656,55.26,NL,player,1840,0.51,804,0,859,83,-1
1657,55.29,NL,player,193,0.81,1585,1,1745,228,-1
1657,55.29,NL,player,619,0.89,1169,42,1284,248,1
1657,55.29,NL,player,900,0.82,454,58,541,251,8
1657,55.29,NL,player,1289,0.91,1061,352,1231,621,13
1657,55.29,NL,player,437,0.88,423,167,539,388,24
1657,55.29,NL,player,1529,0.64,50,284,161,403,-1
1657,55.29,NL,player,1563,0.85,184,131,302,306,-1
1657,55.29,NL,player,1213,0.9,544,30,648,226,-1
1657,55.29,NL,player,1813,0.53,0,433,82,554,-1
1657,55.29,NL,player,1830,0.51,242,47,329,162,-1
1657,55.29,NL,player,1773,0.54,215,115,304,228,-1
1657,55.29,NL,player,1533,0.88,910,6,1011,272,20
1657,55.29,NL,player,1866,0.49,216,66,305,226,-1
1657,55.29,NL,player,1840,0.56,806,0,858,83,-1
1658,55.32,NL,player,193,0.81,1585,1,1745,228,-1
1658,55.32,NL,player,619,0.89,1166,43,1279,248,1
1658,55.32,NL,player,900,0.83,454,58,541,251,8
1658,55.32,NL,player,1289,0.92,1058,354,1229,622,13
1658,55.32,NL,player,437,0.88,424,169,539,389,24
1658,55.32,NL,player,1529,0.64,50,284,161,403,-1
1658,55.32,NL,player,1563,0.85,184,131,302,306,-1
1658,55.32,NL,player,1213,0.9,543,30,648,226,-1
1658,55.32,NL,player,1813,0.54,0,433,82,555,-1
1658,55.32,NL,player,1830,0.51,242,45,329,161,-1
1658,55.32,NL,player,1773,0.51,214,113,304,228,-1
1658,55.32,NL,player,1533,0.88,910,6,1011,272,20
1658,55.32,NL,player,1719,0.74,791,0,844,84,-1
1658,55.32,NL,player,1866,0.46,216,66,305,226,-1
1658,55.32,NL,player,1840,0.5,806,0,857,84,-1
1659,55.36,NL,player,193,0.81,1585,1,1745,227,-1
1659,55.36,NL,player,619,0.89,1164,43,1276,248,1
1659,55.36,NL,player,900,0.83,454,59,541,250,8
1659,55.36,NL,player,1289,0.92,1056,356,1227,622,13
1659,55.36,NL,player,437,0.87,425,170,539,390,24
1659,55.36,NL,player,1529,0.64,50,284,161,403,-1
1659,55.36,NL,player,1563,0.86,183,131,302,306,-1
1659,55.36,NL,player,1213,0.9,542,31,648,226,-1
1659,55.36,NL,player,1813,0.54,0,433,83,555,-1
1659,55.36,NL,player,1830,0.52,242,44,329,161,-1
1659,55.36,NL,player,1773,0.5,215,118,302,229,-1
1659,55.36,NL,player,1533,0.88,909,6,1011,271,20
1659,55.36,NL,player,1719,0.49,791,0,845,83,-1
1659,55.36,NL,player,1840,0.53,807,0,857,84,-1
1660,55.39,NL,player,193,0.81,1585,1,1745,227,-1
1660,55.39,NL,player,619,0.88,1163,43,1275,248,1
1660,55.39,NL,player,900,0.82,454,59,541,248,8
1660,55.39,NL,player,1289,0.91,1053,357,1225,623,13
1660,55.39,NL,player,437,0.87,425,171,539,390,24
1660,55.39,NL,player,1529,0.64,50,284,161,403,-1
1660,55.39,NL,player,1563,0.86,183,131,301,305,-1
1660,55.39,NL,player,1213,0.9,541,32,648,226,-1
1660,55.39,NL,player,1813,0.54,0,433,82,554,-1
1660,55.39,NL,player,1830,0.53,242,44,329,161,-1
1660,55.39,NL,player,1773,0.52,215,120,301,230,-1
1660,55.39,NL,player,1533,0.88,909,5,1011,271,20
1660,55.39,NL,player,1719,0.63,791,0,846,84,-1
1660,55.39,NL,player,1840,0.57,808,0,856,83,-1
1661,55.42,NL,player,193,0.8,1585,1,1745,227,-1
1661,55.42,NL,player,619,0.86,1166,45,1277,248,1
1661,55.42,NL,player,900,0.82,454,59,541,247,8
1661,55.42,NL,player,1289,0.89,1051,358,1224,624,13
1661,55.42,NL,player,437,0.87,425,171,538,390,24
1661,55.42,NL,player,1529,0.65,49,284,161,403,-1
1661,55.42,NL,player,1563,0.86,183,131,302,306,-1
1661,55.42,NL,player,1213,0.9,541,32,648,226,-1
1661,55.42,NL,player,1813,0.55,0,433,82,554,-1
1661,55.42,NL,player,1830,0.53,241,45,328,161,-1
1661,55.42,NL,player,1773,0.52,214,121,300,230,-1
1661,55.42,NL,player,1533,0.88,909,5,1011,272,20
1661,55.42,NL,player,1840,0.63,807,0,854,83,-1
1661,55.42,NL,player,1874,0.59,1170,0,1233,147,-1
1662,55.46,NL,player,193,0.8,1585,1,1745,227,-1
1662,55.46,NL,player,619,0.87,1169,46,1279,248,1
1662,55.46,NL,player,900,0.82,454,59,541,247,8
1662,55.46,NL,player,1289,0.89,1048,359,1222,623,13
1662,55.46,NL,player,437,0.86,426,172,539,390,24
1662,55.46,NL,player,1529,0.64,49,284,161,404,-1
1662,55.46,NL,player,1563,0.85,183,132,302,306,-1
1662,55.46,NL,player,1213,0.9,540,33,649,226,-1
1662,55.46,NL,player,1813,0.55,0,433,82,554,-1
1662,55.46,NL,player,1830,0.53,241,46,327,161,-1
1662,55.46,NL,player,1773,0.54,213,119,301,229,-1
1662,55.46,NL,player,1533,0.88,909,5,1011,272,20
1662,55.46,NL,player,1840,0.69,808,0,855,83,-1
1662,55.46,NL,player,1874,0.52,1171,0,1235,147,-1
1663,55.49,NL,player,193,0.81,1585,1,1745,227,-1
1663,55.49,NL,player,619,0.89,1173,47,1282,248,1
1663,55.49,NL,player,900,0.82,453,59,542,248,8
1663,55.49,NL,player,1289,0.9,1046,360,1221,623,13
1663,55.49,NL,player,437,0.87,426,172,539,390,24
1663,55.49,NL,player,1529,0.64,49,284,161,404,-1
1663,55.49,NL,player,1563,0.84,182,132,301,306,-1
1663,55.49,NL,player,1213,0.9,539,33,649,226,-1
1663,55.49,NL,player,1813,0.55,0,433,82,554,-1
1663,55.49,NL,player,1830,0.52,238,47,325,162,-1
1663,55.49,NL,player,1773,0.55,213,120,301,229,-1
1663,55.49,NL,player,1533,0.87,909,4,1011,272,20
1663,55.49,NL,player,1840,0.68,809,0,855,83,-1
1663,55.49,NL,player,1874,0.63,1172,0,1237,147,-1
1664,55.52,NL,player,193,0.81,1585,1,1745,228,-1
1664,55.52,NL,player,619,0.88,1175,47,1283,248,1
1664,55.52,NL,player,900,0.82,453,59,541,247,8
1664,55.52,NL,player,1289,0.92,1045,361,1221,622,13
1664,55.52,NL,player,437,0.87,426,172,539,390,24
1664,55.52,NL,player,1529,0.64,49,284,161,404,-1
1664,55.52,NL,player,1563,0.85,181,132,301,306,-1
1664,55.52,NL,player,1213,0.89,538,32,649,226,-1
1664,55.52,NL,player,1813,0.54,0,433,82,554,-1
1664,55.52,NL,player,1830,0.52,237,46,325,162,-1
1664,55.52,NL,player,1773,0.54,213,121,300,229,-1
1664,55.52,NL,player,1533,0.87,909,4,1011,272,20
1664,55.52,NL,player,1840,0.65,804,0,852,83,-1
1664,55.52,NL,player,1874,0.47,1174,0,1240,148,-1
1665,55.56,NL,player,193,0.81,1585,1,1745,228,-1
1665,55.56,NL,player,619,0.86,1176,48,1284,248,1
1665,55.56,NL,player,900,0.82,453,59,541,246,8
1665,55.56,NL,player,1289,0.92,1042,362,1222,627,13
1665,55.56,NL,player,437,0.87,426,172,538,390,24
1665,55.56,NL,player,1529,0.65,49,284,161,404,-1
1665,55.56,NL,player,1563,0.85,180,133,300,306,-1
1665,55.56,NL,player,1213,0.87,536,32,648,225,-1
1665,55.56,NL,player,1813,0.55,0,433,82,554,-1
1665,55.56,NL,player,1830,0.53,235,46,325,163,-1
1665,55.56,NL,player,1773,0.49,213,123,299,229,-1
1665,55.56,NL,player,1533,0.87,908,4,1011,272,20
1665,55.56,NL,player,1840,0.68,805,0,852,83,-1
1665,55.56,NL,player,1874,0.5,1174,0,1241,148,-1
1666,55.59,NL,player,193,0.81,1585,1,1745,228,-1
1666,55.59,NL,player,619,0.89,1176,49,1285,248,1
1666,55.59,NL,player,900,0.83,453,59,541,245,8
1666,55.59,NL,player,1289,0.92,1041,363,1225,634,13
1666,55.59,NL,player,437,0.87,426,172,538,391,24
1666,55.59,NL,player,1529,0.64,49,284,161,404,-1
1666,55.59,NL,player,1563,0.84,180,133,300,306,-1
1666,55.59,NL,player,1213,0.87,534,32,646,225,-1
1666,55.59,NL,player,1813,0.56,0,433,82,554,-1
1666,55.59,NL,player,1830,0.57,234,45,325,163,-1
1666,55.59,NL,player,1773,0.51,213,123,299,229,-1
1666,55.59,NL,player,1533,0.87,908,4,1011,272,20
1666,55.59,NL,player,1840,0.67,806,0,853,84,-1
1667,55.62,NL,player,193,0.81,1585,1,1745,228,-1
1667,55.62,NL,player,619,0.78,1177,49,1285,248,1
1667,55.62,NL,player,900,0.84,453,59,542,247,8
1667,55.62,NL,player,1289,0.92,1041,365,1229,642,13
1667,55.62,NL,player,437,0.87,425,173,538,395,24
1667,55.62,NL,player,1529,0.64,49,284,161,404,-1
1667,55.62,NL,player,1563,0.84,180,133,300,306,-1
1667,55.62,NL,player,1213,0.87,533,32,644,225,-1
1667,55.62,NL,player,1775,0.47,343,26,396,118,-1
1667,55.62,NL,player,1813,0.56,0,433,82,554,-1
1667,55.62,NL,player,1830,0.6,232,44,325,163,-1
1667,55.62,NL,player,1773,0.52,214,124,300,228,-1
1667,55.62,NL,player,1533,0.88,908,4,1011,272,20
1667,55.62,NL,player,1840,0.7,807,0,854,84,-1
1668,55.66,NL,player,193,0.81,1585,1,1745,228,-1
1668,55.66,NL,player,619,0.84,1186,49,1293,248,1
1668,55.66,NL,player,900,0.83,452,59,543,250,8
1668,55.66,NL,player,1289,0.92,1042,366,1232,650,13
1668,55.66,NL,player,437,0.87,424,175,540,402,24
1668,55.66,NL,player,1529,0.64,49,284,161,404,-1
1668,55.66,NL,player,1563,0.84,180,134,301,306,-1
1668,55.66,NL,player,1213,0.87,531,32,642,224,-1
1668,55.66,NL,player,1813,0.55,0,433,82,555,-1
1668,55.66,NL,player,1830,0.62,230,43,325,163,-1
1668,55.66,NL,player,1533,0.88,908,3,1011,272,20
1668,55.66,NL,player,1840,0.79,808,0,855,84,-1
1668,55.66,NL,player,1874,0.54,1180,0,1249,148,-1
1669,55.69,NL,player,193,0.81,1585,1,1745,228,-1
1669,55.69,NL,player,619,0.88,1191,49,1296,248,1
1669,55.69,NL,player,900,0.83,452,58,544,252,8
1669,55.69,NL,player,1289,0.91,1044,368,1234,655,13
1669,55.69,NL,player,437,0.88,424,177,541,409,24
1669,55.69,NL,player,1529,0.62,49,284,161,404,-1
1669,55.69,NL,player,1563,0.84,180,134,301,305,-1
1669,55.69,NL,player,1213,0.86,530,32,640,224,-1
1669,55.69,NL,player,1813,0.56,0,433,82,555,-1
1669,55.69,NL,player,1830,0.63,229,42,325,162,-1
1669,55.69,NL,player,1773,0.5,213,127,298,227,-1
1669,55.69,NL,player,1533,0.88,908,3,1011,272,20
1669,55.69,NL,player,1840,0.79,808,0,855,84,-1
1669,55.69,NL,player,1874,0.76,1178,0,1249,149,-1
1670,55.72,NL,player,193,0.81,1585,1,1745,227,-1
1670,55.72,NL,player,619,0.88,1194,49,1297,248,1
1670,55.72,NL,player,900,0.84,451,58,544,253,8
1670,55.72,NL,player,1289,0.9,1046,369,1235,659,13
1670,55.72,NL,player,437,0.87,424,179,542,415,24
1670,55.72,NL,player,1529,0.62,49,284,161,403,-1
1670,55.72,NL,player,1563,0.84,180,134,301,305,-1
1670,55.72,NL,player,1213,0.85,528,32,638,224,-1
1670,55.72,NL,player,1775,0.46,343,27,394,118,-1
1670,55.72,NL,player,1813,0.56,0,434,82,554,-1
1670,55.72,NL,player,1830,0.61,229,43,325,162,-1
1670,55.72,NL,player,1773,0.5,213,127,297,227,-1
1670,55.72,NL,player,1533,0.88,908,3,1011,272,20
1670,55.72,NL,player,1840,0.77,809,0,855,84,-1
1670,55.72,NL,player,1874,0.82,1179,0,1252,149,-1
1671,55.76,NL,player,193,0.81,1585,1,1745,227,-1
1671,55.76,NL,player,619,0.84,1195,49,1298,248,1
1671,55.76,NL,player,900,0.84,451,59,545,256,8
1671,55.76,NL,player,1289,0.89,1047,372,1236,668,13
1671,55.76,NL,player,437,0.86,423,182,542,422,24
1671,55.76,NL,player,1529,0.62,49,284,161,404,-1
1671,55.76,NL,player,1563,0.84,179,134,301,305,-1
1671,55.76,NL,player,1213,0.84,526,32,635,224,-1
1671,55.76,NL,player,1775,0.47,342,28,393,118,-1
1671,55.76,NL,player,1813,0.57,0,434,82,554,-1
1671,55.76,NL,player,1830,0.61,229,43,326,163,-1
1671,55.76,NL,player,1773,0.49,213,128,298,226,-1
1671,55.76,NL,player,1533,0.88,908,3,1011,272,20
1671,55.76,NL,player,1840,0.77,810,0,855,84,-1
1671,55.76,NL,player,1874,0.81,1180,0,1255,150,-1
1672,55.79,NL,player,193,0.81,1585,1,1745,227,-1
1672,55.79,NL,player,619,0.81,1194,49,1295,248,1
1672,55.79,NL,player,900,0.84,451,59,545,257,8
1672,55.79,NL,player,1289,0.9,1049,372,1236,672,13
1672,55.79,NL,player,437,0.85,423,186,542,428,24
1672,55.79,NL,player,1529,0.63,48,284,161,404,-1
1672,55.79,NL,player,1563,0.84,179,135,301,306,-1
1672,55.79,NL,player,1213,0.84,526,32,633,223,-1
1672,55.79,NL,player,1813,0.58,0,434,82,554,-1
1672,55.79,NL,player,1830,0.61,229,44,326,163,-1
1672,55.79,NL,player,1533,0.88,908,3,1011,272,20
1672,55.79,NL,player,1840,0.77,810,0,855,84,-1
1672,55.79,NL,player,1874,0.82,1180,0,1257,149,-1
1673,55.82,NL,player,193,0.81,1585,1,1745,227,-1
1673,55.82,NL,player,619,0.87,1195,48,1296,249,1
1673,55.82,NL,player,900,0.84,451,60,545,257,8
1673,55.82,NL,player,1289,0.9,1050,373,1234,674,13
1673,55.82,NL,player,437,0.84,421,189,541,434,24
1673,55.82,NL,player,1529,0.63,48,285,160,404,-1
1673,55.82,NL,player,1563,0.84,179,135,301,306,-1
1673,55.82,NL,player,1213,0.85,526,32,631,222,-1
1673,55.82,NL,player,1813,0.57,0,434,82,554,-1
1673,55.82,NL,player,1830,0.59,229,44,326,163,-1
1673,55.82,NL,player,1533,0.88,908,3,1011,272,20
1673,55.82,NL,player,1840,0.77,812,0,856,83,-1
1673,55.82,NL,player,1874,0.74,1181,0,1259,149,-1
1674,55.86,NL,player,193,0.81,1585,1,1745,227,-1
1674,55.86,NL,player,619,0.85,1193,48,1294,249,1
1674,55.86,NL,player,900,0.83,451,61,544,258,8
1674,55.86,NL,player,1289,0.9,1049,374,1230,677,13
1674,55.86,NL,player,437,0.84,421,191,541,437,24
1674,55.86,NL,player,1529,0.63,48,285,160,404,-1
1674,55.86,NL,player,1563,0.84,178,135,301,306,-1
1674,55.86,NL,player,1213,0.85,527,32,631,222,-1
1674,55.86,NL,player,1813,0.56,0,434,82,554,-1
1674,55.86,NL,player,1830,0.57,230,45,327,163,-1
1674,55.86,NL,player,1533,0.88,908,3,1011,271,20
1674,55.86,NL,player,1840,0.78,813,0,856,82,-1
1674,55.86,NL,player,1874,0.79,1182,0,1262,149,-1
1675,55.89,NL,player,193,0.81,1585,1,1745,227,-1
1675,55.89,NL,player,619,0.86,1195,47,1295,249,1
1675,55.89,NL,player,900,0.83,451,61,545,258,8
1675,55.89,NL,player,1289,0.9,1047,375,1225,679,13
1675,55.89,NL,player,437,0.85,420,195,541,443,24
1675,55.89,NL,player,1529,0.62,48,285,160,404,-1
1675,55.89,NL,player,1563,0.83,177,135,300,306,-1
1675,55.89,NL,player,1213,0.85,528,32,631,223,-1
1675,55.89,NL,player,1813,0.56,0,434,82,554,-1
1675,55.89,NL,player,1830,0.59,230,45,327,163,-1
1675,55.89,NL,player,1773,0.57,219,121,306,224,-1
1675,55.89,NL,player,1533,0.88,908,3,1011,271,20
1675,55.89,NL,player,1840,0.76,813,0,855,81,-1
1675,55.89,NL,player,1874,0.65,1180,0,1262,151,-1
1676,55.92,NL,player,193,0.81,1585,1,1745,227,-1
1676,55.92,NL,player,619,0.86,1195,46,1295,249,1
1676,55.92,NL,player,900,0.83,451,61,544,258,8
1676,55.92,NL,player,1289,0.9,1044,376,1220,680,13
1676,55.92,NL,player,437,0.86,421,198,540,445,24
1676,55.92,NL,player,1529,0.63,48,285,160,404,-1
1676,55.92,NL,player,1563,0.83,177,136,300,306,-1
1676,55.92,NL,player,1213,0.85,529,32,631,222,-1
1676,55.92,NL,player,1775,0.46,346,27,396,114,-1
1676,55.92,NL,player,1813,0.56,0,434,82,554,-1
1676,55.92,NL,player,1830,0.61,230,46,327,162,-1
1676,55.92,NL,player,1773,0.66,219,121,306,223,-1
1676,55.92,NL,player,1533,0.88,908,3,1011,272,20
1676,55.92,NL,player,1840,0.77,814,0,856,80,-1
1676,55.92,NL,player,1874,0.62,1180,0,1262,151,-1
1677,55.96,NL,player,193,0.81,1585,1,1745,227,-1
1677,55.96,NL,player,619,0.88,1196,46,1295,249,1
1677,55.96,NL,player,900,0.83,451,61,544,258,8
1677,55.96,NL,player,1289,0.9,1040,377,1215,681,13
1677,55.96,NL,player,437,0.87,421,200,540,447,24
1677,55.96,NL,player,1529,0.62,48,285,160,404,-1
1677,55.96,NL,player,1563,0.83,176,136,300,306,-1
1677,55.96,NL,player,1213,0.85,529,32,630,222,-1
1677,55.96,NL,player,1775,0.51,347,26,398,112,-1
1677,55.96,NL,player,1813,0.53,0,434,82,555,-1
1677,55.96,NL,player,1830,0.59,230,45,328,162,-1
1677,55.96,NL,player,1773,0.58,219,121,306,224,-1
1677,55.96,NL,player,1533,0.88,908,3,1011,271,20
1677,55.96,NL,player,1840,0.78,815,0,858,79,-1
1677,55.96,NL,player,1874,0.57,1180,0,1262,148,-1
1678,55.99,NL,player,193,0.81,1585,1,1745,227,-1
1678,55.99,NL,player,619,0.86,1196,46,1295,249,1
1678,55.99,NL,player,900,0.83,450,61,544,259,8
1678,55.99,NL,player,1289,0.89,1036,379,1210,682,13
1678,55.99,NL,player,437,0.88,421,203,539,449,24
1678,55.99,NL,player,1529,0.62,47,285,160,404,-1
1678,55.99,NL,player,1563,0.83,177,137,300,306,-1
1678,55.99,NL,player,1213,0.85,530,32,631,223,-1
1678,55.99,NL,player,1775,0.47,347,25,399,112,-1
1678,55.99,NL,player,1813,0.52,0,434,83,555,-1
1678,55.99,NL,player,1830,0.58,231,45,330,162,-1
1678,55.99,NL,player,1773,0.51,220,121,305,223,-1
1678,55.99,NL,player,1533,0.88,908,3,1011,271,20
1678,55.99,NL,player,1840,0.8,817,0,860,78,-1
1678,55.99,NL,player,1874,0.57,1181,0,1263,144,-1
1679,56.02,NL,player,193,0.81,1585,1,1745,227,-1
1679,56.02,NL,player,619,0.85,1196,46,1294,249,1
1679,56.02,NL,player,900,0.84,451,61,545,259,8
1679,56.02,NL,player,1289,0.88,1033,381,1206,683,13
1679,56.02,NL,player,437,0.88,420,204,538,449,24
1679,56.02,NL,player,1529,0.62,47,285,160,404,-1
1679,56.02,NL,player,1563,0.83,177,137,301,306,-1
1679,56.02,NL,player,1213,0.85,530,31,631,224,-1
1679,56.02,NL,player,1813,0.52,0,434,83,556,-1
1679,56.02,NL,player,1830,0.57,231,45,331,162,-1
1679,56.02,NL,player,1773,0.52,220,122,305,223,-1
1679,56.02,NL,player,1533,0.88,908,3,1011,272,20
1679,56.02,NL,player,1840,0.79,819,0,862,77,-1
1679,56.02,NL,player,1874,0.63,1182,0,1264,142,-1
1680,56.06,NL,player,193,0.81,1585,1,1745,227,-1
1680,56.06,NL,player,619,0.87,1196,45,1294,248,1
1680,56.06,NL,player,900,0.84,451,60,545,259,8
1680,56.06,NL,player,1289,0.88,1032,383,1204,684,13
1680,56.06,NL,player,437,0.88,418,206,538,450,24
1680,56.06,NL,player,1529,0.6,47,286,160,404,-1
1680,56.06,NL,player,1563,0.82,177,136,301,306,-1
1680,56.06,NL,player,1213,0.86,531,31,631,225,-1
1680,56.06,NL,player,1813,0.51,0,435,83,557,-1
1680,56.06,NL,player,1830,0.54,232,46,332,162,-1
1680,56.06,NL,player,1773,0.61,219,121,305,223,-1
1680,56.06,NL,player,1533,0.88,908,2,1011,272,20
1680,56.06,NL,player,1840,0.77,820,0,864,77,-1
1680,56.06,NL,player,1874,0.49,1181,0,1264,140,-1
1681,56.09,NL,player,193,0.81,1585,1,1745,227,-1
1681,56.09,NL,player,619,0.87,1196,45,1293,248,1
1681,56.09,NL,player,900,0.84,451,60,545,259,8
1681,56.09,NL,player,1289,0.88,1031,385,1202,684,13
1681,56.09,NL,player,437,0.88,419,207,540,450,24
1681,56.09,NL,player,1529,0.6,47,286,159,404,-1
1681,56.09,NL,player,1563,0.83,177,137,302,306,-1
1681,56.09,NL,player,1213,0.86,531,31,631,225,-1
1681,56.09,NL,player,1813,0.49,0,435,83,557,-1
1681,56.09,NL,player,1830,0.54,232,48,331,162,-1
1681,56.09,NL,player,1773,0.65,219,120,305,224,-1
1681,56.09,NL,player,1533,0.88,908,2,1011,272,20
1681,56.09,NL,player,1840,0.77,822,0,867,75,-1
1682,56.12,NL,player,193,0.81,1585,0,1745,227,-1
1682,56.12,NL,player,619,0.87,1197,45,1293,248,1
1682,56.12,NL,player,900,0.83,451,60,545,259,8
1682,56.12,NL,player,1289,0.88,1031,386,1202,685,13
1682,56.12,NL,player,437,0.89,421,208,544,450,24
1682,56.12,NL,player,1529,0.59,47,286,160,405,-1
1682,56.12,NL,player,1563,0.83,178,137,302,306,-1
1682,56.12,NL,player,1213,0.86,532,31,631,224,-1
1682,56.12,NL,player,1775,0.45,341,25,395,114,-1
1682,56.12,NL,player,1813,0.48,0,434,83,556,-1
1682,56.12,NL,player,1830,0.5,232,49,330,161,-1
1682,56.12,NL,player,1773,0.64,218,120,305,224,-1
1682,56.12,NL,player,1533,0.88,908,2,1011,272,20
1682,56.12,NL,player,1840,0.76,823,0,870,75,-1
1683,56.16,NL,player,193,0.8,1585,0,1745,227,-1
1683,56.16,NL,player,619,0.88,1197,45,1293,248,1
1683,56.16,NL,player,900,0.83,451,60,545,259,8
1683,56.16,NL,player,1289,0.9,1032,388,1202,685,13
1683,56.16,NL,player,437,0.88,423,209,548,450,24
1683,56.16,NL,player,1529,0.6,47,286,159,405,-1
1683,56.16,NL,player,1563,0.83,179,137,302,306,-1
1683,56.16,NL,player,1213,0.86,533,31,631,224,-1
1683,56.16,NL,player,1775,0.49,340,25,395,114,-1
1683,56.16,NL,player,1813,0.47,0,434,82,554,-1
1683,56.16,NL,player,1830,0.49,231,49,329,161,-1
1683,56.16,NL,player,1773,0.6,219,120,305,224,-1
1683,56.16,NL,player,1533,0.88,907,2,1011,272,20
1683,56.16,NL,player,1840,0.77,824,0,872,75,-1
1683,56.16,NL,player,1874,0.62,1193,0,1273,135,-1
1684,56.19,NL,player,193,0.8,1585,0,1745,227,-1
1684,56.19,NL,player,619,0.86,1197,46,1292,248,1
1684,56.19,NL,player,900,0.84,451,60,545,259,8
1684,56.19,NL,player,1289,0.9,1035,389,1203,684,13
1684,56.19,NL,player,437,0.89,423,210,549,450,24
1684,56.19,NL,player,1529,0.61,47,286,160,405,-1
1684,56.19,NL,player,1563,0.83,180,136,304,306,-1
1684,56.19,NL,player,1213,0.85,534,31,631,224,-1
1684,56.19,NL,player,1775,0.48,340,26,395,114,-1
1684,56.19,NL,player,1813,0.46,0,434,82,553,-1
1684,56.19,NL,player,1830,0.5,229,50,328,161,-1
1684,56.19,NL,player,1773,0.63,220,121,305,223,-1
1684,56.19,NL,player,1533,0.88,907,2,1011,272,20
1684,56.19,NL,player,1840,0.78,825,0,875,75,-1
1684,56.19,NL,player,1874,0.55,1195,0,1275,135,-1
1685,56.22,NL,player,193,0.81,1585,0,1745,227,-1
1685,56.22,NL,player,619,0.86,1198,45,1292,248,1
1685,56.22,NL,player,900,0.84,452,60,545,259,8
1685,56.22,NL,player,1289,0.89,1039,391,1205,684,13
1685,56.22,NL,player,437,0.91,424,212,552,449,24
1685,56.22,NL,player,1529,0.6,47,285,160,404,-1
1685,56.22,NL,player,1563,0.83,181,136,305,306,-1
1685,56.22,NL,player,1213,0.86,535,31,631,224,-1
1685,56.22,NL,player,1775,0.48,340,26,395,114,-1
1685,56.22,NL,player,1830,0.48,228,49,327,161,-1
1685,56.22,NL,player,1773,0.61,220,121,304,224,-1
1685,56.22,NL,player,1533,0.87,907,2,1011,272,20
1685,56.22,NL,player,1840,0.8,824,0,875,75,-1
1685,56.22,NL,player,1874,0.5,1197,0,1273,131,-1
1686,56.26,NL,player,193,0.81,1585,0,1745,227,-1
1686,56.26,NL,player,619,0.86,1197,44,1292,248,1
1686,56.26,NL,player,900,0.84,452,59,545,258,8
1686,56.26,NL,player,1289,0.88,1042,392,1205,684,13
1686,56.26,NL,player,437,0.9,425,213,555,450,24
1686,56.26,NL,player,1529,0.61,47,285,160,404,-1
1686,56.26,NL,player,1563,0.83,182,137,305,306,-1
1686,56.26,NL,player,1213,0.85,536,31,631,223,-1
1686,56.26,NL,player,1775,0.52,339,26,394,115,-1
1686,56.26,NL,player,1830,0.45,227,48,327,161,-1
1686,56.26,NL,player,1773,0.65,219,121,304,224,-1
